name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_knapsack_80_1,knapsack,A,80,1,milp,cbc,OPTIMAL,True,648,0.0774,60.47,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,milp,highs,OPTIMAL,True,648,0.0192,0.0,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,milp,scip,OPTIMAL,True,648,0.0112,0.0,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,milp,gurobi-ind,OPTIMAL,True,648,0.0083,0.0,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,milp,cplex-ind,OPTIMAL,True,648,0.0061,0.0,648,648,648,600.0
A_knapsack_80_1,knapsack,A,80,1,cp,gecode,SAT,False,513,600.0,35.46,483,490,497,600.0
A_knapsack_80_1,knapsack,A,80,1,cp,cpsat,OPTIMAL,True,648,0.0096,0.0,648,648,648,600.0
A_knapsack_80_2,knapsack,A,80,2,omt,z3,OPTIMAL,True,724,0.2328,37.02,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,omt,optimathsat,OPTIMAL,True,724,0.1781,16.11,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,milp,cbc,OPTIMAL,True,724,0.0927,60.99,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,milp,highs,OPTIMAL,True,724,0.0111,0.0,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,milp,scip,OPTIMAL,True,724,0.0072,0.0,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,milp,gurobi-ind,OPTIMAL,True,724,0.0025,0.0,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,milp,cplex-ind,OPTIMAL,True,724,0.0073,0.0,724,724,724,600.0
A_knapsack_80_2,knapsack,A,80,2,cp,gecode,SAT,False,653,600.0,35.58,624,638,646,600.0
A_knapsack_80_2,knapsack,A,80,2,cp,cpsat,OPTIMAL,True,724,0.0088,0.0,724,724,724,600.0
A_knapsack_160_0,knapsack,A,160,0,omt,z3,OPTIMAL,True,1297,1.5932,36.6,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,omt,optimathsat,OPTIMAL,True,1297,0.1724,14.23,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,milp,cbc,OPTIMAL,True,1297,0.092,61.09,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,milp,highs,OPTIMAL,True,1297,0.0384,0.0,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,milp,scip,OPTIMAL,True,1297,0.027,0.0,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,milp,gurobi-ind,OPTIMAL,True,1297,0.0061,0.0,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,milp,cplex-ind,OPTIMAL,True,1297,0.0168,0.0,1297,1297,1297,600.0
A_knapsack_160_0,knapsack,A,160,0,cp,gecode,SAT,False,1003,600.0,41.5,998,1002,1002,600.0
A_knapsack_160_0,knapsack,A,160,0,cp,cpsat,OPTIMAL,True,1297,0.0242,0.0,1297,1297,1297,600.0
A_knapsack_160_1,knapsack,A,160,1,omt,z3,OPTIMAL,True,1358,1.4475,37.61,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,omt,optimathsat,OPTIMAL,True,1358,0.2367,21.05,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,milp,cbc,OPTIMAL,True,1358,0.0817,60.57,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,milp,highs,OPTIMAL,True,1358,0.023,0.0,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,milp,scip,OPTIMAL,True,1358,0.0105,0.0,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,milp,gurobi-ind,OPTIMAL,True,1358,0.0064,0.0,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,milp,cplex-ind,OPTIMAL,True,1358,0.0076,0.0,1358,1358,1358,600.0
A_knapsack_160_1,knapsack,A,160,1,cp,gecode,SAT,False,1071,600.0,41.64,1029,1040,1045,600.0
A_knapsack_160_1,knapsack,A,160,1,cp,cpsat,OPTIMAL,True,1358,0.0205,0.0,1358,1358,1358,600.0
A_knapsack_160_2,knapsack,A,160,2,omt,z3,OPTIMAL,True,1280,0.9819,37.43,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,omt,optimathsat,OPTIMAL,True,1280,0.1759,15.73,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,milp,cbc,OPTIMAL,True,1280,0.0896,61.69,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,milp,highs,OPTIMAL,True,1280,0.0193,0.0,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,milp,scip,OPTIMAL,True,1280,0.0101,0.0,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,milp,gurobi-ind,OPTIMAL,True,1280,0.0071,0.0,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,milp,cplex-ind,OPTIMAL,True,1280,0.006,0.0,1280,1280,1280,600.0
A_knapsack_160_2,knapsack,A,160,2,cp,gecode,SAT,False,1130,600.0,37.43,1115,1115,1117,600.0
A_knapsack_160_2,knapsack,A,160,2,cp,cpsat,OPTIMAL,True,1280,0.0199,0.0,1280,1280,1280,600.0
A_knapsack_320_0,knapsack,A,320,0,omt,z3,OPTIMAL,True,2533,4.2152,38.96,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,omt,optimathsat,OPTIMAL,True,2533,44.125,23.97,,,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,milp,cbc,OPTIMAL,True,2533,0.0862,61.59,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,milp,highs,OPTIMAL,True,2533,0.1029,61.07,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,milp,scip,OPTIMAL,True,2533,0.0138,0.0,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,milp,gurobi-ind,OPTIMAL,True,2533,0.0037,0.0,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,milp,cplex-ind,OPTIMAL,True,2533,0.0065,0.0,2533,2533,2533,600.0
A_knapsack_320_0,knapsack,A,320,0,cp,gecode,SAT,False,1746,600.0,40.5,1717,1728,1729,600.0
A_knapsack_320_0,knapsack,A,320,0,cp,cpsat,OPTIMAL,True,2533,0.1141,96.4,2533,2533,2533,600.0
A_knapsack_320_1,knapsack,A,320,1,omt,z3,OPTIMAL,True,2628,12.3845,39.52,,2628,2628,600.0
A_knapsack_320_1,knapsack,A,320,1,omt,optimathsat,OPTIMAL,True,2628,110.0989,24.4,,,,600.0
A_knapsack_320_1,knapsack,A,320,1,milp,cbc,OPTIMAL,True,2628,0.0813,61.88,2628,2628,2628,600.0
A_knapsack_320_1,knapsack,A,320,1,milp,highs,OPTIMAL,True,2628,0.0668,58.89,2628,2628,2628,600.0
